QGC WPL 120
0	1	0	16	0	50	0	0	47.13647912514382199	8.68951512490516187	1030	1
1	0	0	16	0	50	0	0	47.13673200616991465	8.68972432226986946	1030	1
2	0	0	16	0	50	0	0	47.13705724245743767	8.68983488204036369	1030	1
3	0	0	16	0	50	0	0	47.13738427727161451	8.68984189561081344	1030	1
4	0	0	16	0	50	0	0	47.13771304726856215	8.68984949643629001	1030	1
5	0	0	16	0	50	0	0	47.13817255629211189	8.69006794849058650	1031	1
6	0	0	16	0	50	0	0	47.13895280609195026	8.68951549814092417	1032	1
7	0	0	16	0	50	0	0	47.13888672671188118	8.68931455970551880	1033	1
8	0	0	16	0	50	0	0	47.13882824284447537	8.68915957313998888	1033	1
9	0	0	16	0	50	0	0	47.13864666765246625	8.68737388028686475	1032	1
10	0	0	16	0	50	0	0	47.13870751804209647	8.68706608065645014	1032	1
11	0	0	16	0	50	0	0	47.13896207288856743	8.68650391605395455	1030	1
12	0	0	16	0	50	0	0	47.13879817950746798	8.68585301668971255	1029	1
13	0	0	16	0	50	0	0	47.13848948123719396	8.68574020712112471	1028	1
14	0	0	16	0	50	0	0	47.13758730186685852	8.68578172554212280	1028	1
15	0	0	16	0	50	0	0	47.13733294356018177	8.68585870379259894	1028	1
16	0	0	16	0	50	0	0	47.13707212689638482	8.68626396635433728	1028	1
17	0	0	16	0	50	0	0	47.13707047122530014	8.68786897125121804	1029	1
18	0	0	16	0	50	0	0	47.13705621697634029	8.68799277714813378	1029	1
19	0	0	16	0	50	0	0	47.13613306717242324	8.68824615844344095	1029	1
20	0	0	16	0	50	0	0	47.13607898038104338	8.68755821271179407	1029	1
21	0	0	16	0	50	0	0	47.13664906587960246	8.68681349231493272	1029	1
22	0	0	16	0	50	0	0	47.13625768637221114	8.68594383044604257	1029	1
23	0	0	16	0	50	0	0	47.13603297085243327	8.68597355492292778	1029	1
24	0	0	16	0	50	0	0	47.13586953780885125	8.68600455392688886	1029	1
25	0	0	16	0	50	0	0	47.13567578370749800	8.68599665310856039	1029	1
26	0	0	16	0	50	0	0	47.13522876569393816	8.68572088350714822	1030	1
27	0	0	16	0	50	0	0	47.13518241660407426	8.68565185258417038	1029	1
28	0	0	16	0	50	0	0	47.13491664713144758	8.68535734069448573	1027	1
29	0	0	16	0	50	0	0	47.13407153237396585	8.68540184892513700	1020	1
30	0	0	16	0	50	0	0	47.13396721525067790	8.68571217149570707	1022	1
31	0	0	16	0	50	0	0	47.13398563911484729	8.68615109991987389	1025	1
32	0	0	16	0	50	0	0	47.13407153032590458	8.68642030787721353	1027	1
33	0	0	16	0	50	0	0	47.13474656263220908	8.68781410063074766	1028	1
34	0	0	16	0	50	0	0	47.13528356336409075	8.68812048383562718	1029	1
35	0	0	16	0	50	0	0	47.13580959861042885	8.68891672414310001	1029	1
36	0	0	16	0	50	0	0	47.13557430338615006	8.68914533175885140	1029	1
37	0	0	16	0	50	0	0	47.13511433661549432	8.68932672784388949	1029	1
38	0	0	16	0	50	0	0	47.13499405078958659	8.69027205858213314	1028	1
39	0	0	16	0	50	0	0	47.13573393299216718	8.69017622402330048	1028	1
40	0	0	16	0	50	0	0	47.13578179893411857	8.69010822394543858	1028	1
41	0	0	16	0	50	0	0	47.13602378262503123	8.68957132858345638	1029	1
42	0	0	16	0	50	0	0	47.13604766775809907	8.68950648259507474	1030	1
43	0	0	16	0	50	0	0	47.13623172992716093	8.68923531199452803	1030	1
44	0	0	16	0	50	0	0	47.13718411276197173	8.68853603563507804	1029	1
45	0	0	16	0	50	0	0	47.13805175078603327	8.68893932089176246	1029	1
46	0	0	16	0	50	0	0	47.13805254155806779	8.68898840802152961	1029	1
47	0	0	16	0	50	0	0	47.13734818913179225	8.68949125472416917	1028	1
48	0	0	16	0	50	0	0	47.13725403800173552	8.68946023843463600	1028	1
49	0	0	16	0	50	0	0	47.13688320110955488	8.68889814129634352	1027	1
50	0	0	16	0	50	0	0	47.13692287588138186	8.68873736646766659	1028	1
51	0	0	16	0	50	0	0	47.13761301217509470	8.68724960307694971	1029	1
52	0	0	16	0	50	0	0	47.13759323962600689	8.68675624590479067	1030	1
53	0	0	16	0	50	0	0	47.13694642439548943	8.68650737354777647	1029	1
54	0	0	16	0	50	0	0	47.13576667874497161	8.68699799454087973	1028	1
55	0	0	16	0	50	0	0	47.13560930785779135	8.68709822284215427	1028	1
56	0	0	16	0	50	0	0	47.13546920523678097	8.68730225010970436	1028	1
57	0	0	16	0	50	0	0	47.13540231689735549	8.68747950042268613	1027	1
58	0	0	16	0	50	0	0	47.13538181238156710	8.68754685861629383	1027	1
59	0	0	16	0	50	0	0	47.13535669345358059	8.68762602326188116	1027	1
60	0	0	16	0	50	0	0	47.13472677131911581	8.68870489042764937	1026	1
61	0	0	16	0	50	0	0	47.13443935761201686	8.68894123483297065	1026	1
62	0	0	16	0	50	0	0	47.13428984745676331	8.68988242682928913	1027	1
63	0	0	16	0	50	0	0	47.13491637258440647	8.68990879813984129	1027	1
64	0	0	16	0	50	0	0	47.13571006696842858	8.68936227555761675	1028	1
